Cod_Secao;Cod_Divisao;Cod_Grupo;Cod_Classe;Nome_Secao;Nome_Divisao;Nome_Grupo;Nome_Classe
N;81;812;81290;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS;Atividades de limpeza;Atividades de limpeza não especificadas anteriormente
N;81;813;81303;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS;Atividades paisagísticas;Atividades paisagísticas
N;82;821;82113;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS;Serviços de escritório e apoio administrativo;Serviços combinados de escritório e apoio administrativo
N;82;821;82199;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS;Serviços de escritório e apoio administrativo;Fotocópias, preparação de documentos e outros serviços especializados de apoio administrativo
N;82;822;82202;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS;Atividades de teleatendimento;Atividades de teleatendimento
N;82;823;82300;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS;Atividades de organização de eventos, exceto culturais e esportivos;Atividades de organização de eventos, exceto culturais e esportivos
N;82;829;82911;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS;Outras atividades de serviços prestados principalmente às empresas;Atividades de cobrança e informações cadastrais
N;82;829;82920;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS;Outras atividades de serviços prestados principalmente às empresas;Envasamento e empacotamento sob contrato
N;82;829;82997;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS;Outras atividades de serviços prestados principalmente às empresas;Atividades de serviços prestados principalmente às empresas não especificadas anteriormente
O;84;841;84116;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;Administração do estado e da política econômica e social;Administração pública em geral
O;84;841;84124;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;Administração do estado e da política econômica e social;Regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais
O;84;841;84132;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;Administração do estado e da política econômica e social;Regulação das atividades econômicas
O;84;842;84213;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;Serviços coletivos prestados pela administração pública;Relações exteriores
O;84;842;84221;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;Serviços coletivos prestados pela administração pública;Defesa
O;84;842;84230;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;Serviços coletivos prestados pela administração pública;Justiça
O;84;842;84248;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;Serviços coletivos prestados pela administração pública;Segurança e ordem pública
O;84;842;84256;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;Serviços coletivos prestados pela administração pública;Defesa Civil
O;84;843;84302;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;Seguridade social obrigatória;Seguridade social obrigatória
P;85;851;85112;EDUCAÇÃO;EDUCAÇÃO;Educação infantil e ensino fundamental;Educação infantil - creche
P;85;851;85121;EDUCAÇÃO;EDUCAÇÃO;Educação infantil e ensino fundamental;Educação infantil - pré-escola
P;85;851;85139;EDUCAÇÃO;EDUCAÇÃO;Educação infantil e ensino fundamental;Ensino fundamental
P;85;852;85201;EDUCAÇÃO;EDUCAÇÃO;Ensino médio;Ensino médio
P;85;853;85317;EDUCAÇÃO;EDUCAÇÃO;Educação superior;Educação superior - graduação
P;85;853;85325;EDUCAÇÃO;EDUCAÇÃO;Educação superior;Educação superior - graduação e pós-graduação
P;85;853;85333;EDUCAÇÃO;EDUCAÇÃO;Educação superior;Educação superior - pós-graduação e extensão
P;85;854;85414;EDUCAÇÃO;EDUCAÇÃO;Educação profissional de nível técnico e tecnológico;Educação profissional de nível técnico
P;85;854;85422;EDUCAÇÃO;EDUCAÇÃO;Educação profissional de nível técnico e tecnológico;Educação profissional de nível tecnológico
P;85;855;85503;EDUCAÇÃO;EDUCAÇÃO;Atividades de apoio à educação;Atividades de apoio à educação
P;85;859;85911;EDUCAÇÃO;EDUCAÇÃO;Outras atividades de ensino;Ensino de esportes
P;85;859;85929;EDUCAÇÃO;EDUCAÇÃO;Outras atividades de ensino;Ensino de arte e cultura
P;85;859;85937;EDUCAÇÃO;EDUCAÇÃO;Outras atividades de ensino;Ensino de idiomas
P;85;859;85996;EDUCAÇÃO;EDUCAÇÃO;Outras atividades de ensino;Atividades de ensino não especificadas anteriormente
Q;86;861;86101;SAÚDE HUMANA E SERVIÇOS SOCIAIS;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA;Atividades de atendimento hospitalar;Atividades de atendimento hospitalar
Q;86;862;86216;SAÚDE HUMANA E SERVIÇOS SOCIAIS;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA;Serviços móveis de atendimento a urgências e de remoção de pacientes;Serviços móveis de atendimento a urgências
Q;86;862;86224;SAÚDE HUMANA E SERVIÇOS SOCIAIS;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA;Serviços móveis de atendimento a urgências e de remoção de pacientes;Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências
Q;86;863;86305;SAÚDE HUMANA E SERVIÇOS SOCIAIS;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA;Atividades de atenção ambulatorial executadas por médicos e odontólogos;Atividades de atenção ambulatorial executadas por médicos e odontólogos
Q;86;864;86402;SAÚDE HUMANA E SERVIÇOS SOCIAIS;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA;Atividades de serviços de complementação diagnóstica e terapêutica;Atividades de serviços de complementação diagnóstica e terapêutica
Q;86;865;86500;SAÚDE HUMANA E SERVIÇOS SOCIAIS;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA;Atividades de profissionais da área de saúde, exceto médicos e odontólogos;Atividades de profissionais da área de saúde, exceto médicos e odontólogos
Q;86;866;86607;SAÚDE HUMANA E SERVIÇOS SOCIAIS;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA;Atividades de apoio à gestão de saúde;Atividades de apoio à gestão de saúde
Q;86;869;86909;SAÚDE HUMANA E SERVIÇOS SOCIAIS;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA;Atividades de atenção à saúde humana não especificadas anteriormente;Atividades de atenção à saúde humana não especificadas anteriormente
Q;87;871;87115;SAÚDE HUMANA E SERVIÇOS SOCIAIS;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES;Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes, e de infra-estrutura e apoio a pacientes prestadas em residências coletivas e particulares;Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes prestadas em residências coletivas e particulares
Q;87;871;87123;SAÚDE HUMANA E SERVIÇOS SOCIAIS;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES;Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes, e de infra-estrutura e apoio a pacientes prestadas em residências coletivas e particulares;Atividades de fornecimento de infra-estrutura de apoio e assistência a paciente no domicílio
Q;87;872;87204;SAÚDE HUMANA E SERVIÇOS SOCIAIS;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES;Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química;Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química
Q;87;873;87301;SAÚDE HUMANA E SERVIÇOS SOCIAIS;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES;Atividades de assistência social prestadas em residências coletivas e particulares;Atividades de assistência social prestadas em residências coletivas e particulares
Q;88;880;88006;SAÚDE HUMANA E SERVIÇOS SOCIAIS;SERVIÇOS DE ASSISTÊNCIA SOCIAL SEM ALOJAMENTO;Serviços de assistência social sem alojamento;Serviços de assistência social sem alojamento
R;90;900;90019;ARTES, CULTURA, ESPORTE E RECREAÇÃO;ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS;Atividades artísticas, criativas e de espetáculos;Artes cênicas, espetáculos e atividades complementares
R;90;900;90027;ARTES, CULTURA, ESPORTE E RECREAÇÃO;ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS;Atividades artísticas, criativas e de espetáculos;Criação artística
R;90;900;90035;ARTES, CULTURA, ESPORTE E RECREAÇÃO;ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS;Atividades artísticas, criativas e de espetáculos;Gestão de espaços para artes cênicas, espetáculos e outras atividades artísticas
R;91;910;91015;ARTES, CULTURA, ESPORTE E RECREAÇÃO;ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL;Atividades ligadas ao patrimônio cultural e ambiental;Atividades de bibliotecas e arquivos
R;91;910;91023;ARTES, CULTURA, ESPORTE E RECREAÇÃO;ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL;Atividades ligadas ao patrimônio cultural e ambiental;Atividades de museus e de exploração, restauração artística e conservação de lugares e prédios históricos e atrações similares
R;91;910;91031;ARTES, CULTURA, ESPORTE E RECREAÇÃO;ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL;Atividades ligadas ao patrimônio cultural e ambiental;Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental
R;92;920;92003;ARTES, CULTURA, ESPORTE E RECREAÇÃO;ATIVIDADES DE EXPLORAÇÃO DE JOGOS DE AZAR E APOSTAS;Atividades de exploração de jogos de azar e apostas;Atividades de exploração de jogos de azar e apostas
R;93;931;93115;ARTES, CULTURA, ESPORTE E RECREAÇÃO;ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER;Atividades esportivas;Gestão de instalações de esportes
R;93;931;93123;ARTES, CULTURA, ESPORTE E RECREAÇÃO;ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER;Atividades esportivas;Clubes sociais, esportivos e similares
R;93;931;93131;ARTES, CULTURA, ESPORTE E RECREAÇÃO;ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER;Atividades esportivas;Atividades de condicionamento físico
R;93;931;93191;ARTES, CULTURA, ESPORTE E RECREAÇÃO;ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER;Atividades esportivas;Atividades esportivas não especificadas anteriormente
R;93;932;93212;ARTES, CULTURA, ESPORTE E RECREAÇÃO;ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER;Atividades de recreação e lazer;Parques de diversão e parques temáticos
R;93;932;93298;ARTES, CULTURA, ESPORTE E RECREAÇÃO;ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER;Atividades de recreação e lazer;Atividades de recreação e lazer não especificadas anteriormente
S;94;941;94111;OUTRAS ATIVIDADES DE SERVIÇOS;ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS;Atividades de organizações associativas patronais, empresariais e profissionais;Atividades de organizações associativas patronais e empresariais
S;94;941;94120;OUTRAS ATIVIDADES DE SERVIÇOS;ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS;Atividades de organizações associativas patronais, empresariais e profissionais;Atividades de organizações associativas profissionais
S;94;942;94201;OUTRAS ATIVIDADES DE SERVIÇOS;ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS;Atividades de organizações sindicais;Atividades de organizações sindicais
S;94;943;94308;OUTRAS ATIVIDADES DE SERVIÇOS;ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS;Atividades de associações de defesa de direitos sociais;Atividades de associações de defesa de direitos sociais
S;94;949;94910;OUTRAS ATIVIDADES DE SERVIÇOS;ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS;Atividades de organizações associativas não especificadas anteriormente;Atividades de organizações religiosas
S;94;949;94928;OUTRAS ATIVIDADES DE SERVIÇOS;ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS;Atividades de organizações associativas não especificadas anteriormente;Atividades de organizações políticas
S;94;949;94936;OUTRAS ATIVIDADES DE SERVIÇOS;ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS;Atividades de organizações associativas não especificadas anteriormente;Atividades de organizações associativas ligadas à cultura e à arte
S;94;949;94995;OUTRAS ATIVIDADES DE SERVIÇOS;ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS;Atividades de organizações associativas não especificadas anteriormente;Atividades associativas não especificadas anteriormente
S;95;951;95118;OUTRAS ATIVIDADES DE SERVIÇOS;REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS;Reparação e manutenção de equipamentos de informática e comunicação;Reparação e manutenção de computadores e de equipamentos periféricos
S;95;951;95126;OUTRAS ATIVIDADES DE SERVIÇOS;REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS;Reparação e manutenção de equipamentos de informática e comunicação;Reparação e manutenção de equipamentos de comunicação
S;95;952;95215;OUTRAS ATIVIDADES DE SERVIÇOS;REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS;Reparação e manutenção de objetos e equipamentos pessoais e domésticos;Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico
S;95;952;95291;OUTRAS ATIVIDADES DE SERVIÇOS;REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS;Reparação e manutenção de objetos e equipamentos pessoais e domésticos;Reparação e manutenção de objetos e equipamentos pessoais e domésticos não especificados anteriormente
S;96;960;96017;OUTRAS ATIVIDADES DE SERVIÇOS;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS;Outras atividades de serviços pessoais;Lavanderias, tinturarias e toalheiros
S;96;960;96025;OUTRAS ATIVIDADES DE SERVIÇOS;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS;Outras atividades de serviços pessoais;Cabeleireiros e outras atividades de tratamento de beleza
S;96;960;96033;OUTRAS ATIVIDADES DE SERVIÇOS;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS;Outras atividades de serviços pessoais;Atividades funerárias e serviços relacionados
S;96;960;96092;OUTRAS ATIVIDADES DE SERVIÇOS;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS;Outras atividades de serviços pessoais;Atividades de serviços pessoais não especificadas anteriormente
T;97;970;97005;SERVIÇOS DOMÉSTICOS;SERVIÇOS DOMÉSTICOS;Serviços domésticos;Serviços domésticos
U;99;990;99008;ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS;ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS;Organismos internacionais e outras instituições extraterritoriais;Organismos internacionais e outras instituições extraterritoriais
